ID;PLZ;Strasse;Betreff;Cons_2011;Days_2011;Cons_2012;Days_2012;Cons_2013;Days_2013;FilterNonHousehold;Portal;pPoints;pEarnedPoints;pHouseholdType;pMainHeatingType;pWaterHeatingType;pLivingAreaM2;pHouseholdMembers;pCreated;pLastVisited
1286;8400;Reuthstraße;EG/L  01-0001;1387;170;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1287;8400;Reuthstraße;EG/L;896;181;2044;359;897;225;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1288;8400;Reuthstraße;OG 2/M;705;181;1201;359;1384;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1289;8400;Reuthstraße;OG 1/L;762;181;1470;359;1535;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1290;8400;Reuthstraße;Einfamilienhaus;517;177;1054;361;1204;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1291;8400;Reuthstraße;OG 2/R;1009;181;1916;359;1999;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1292;8400;Reuthstraße;OG 9/L    Whg 25;1343;181;2985;359;3144;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1293;8400;Palmstraße;EG;7;184;12;363;16;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1294;3608;Wülflinger Straße;Werkstatt;389;364;367;365;335;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1295;8406;Wülflinger Straße;EG;1312;188;2757;360;3593;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1296;5400;Palmstraße;Wohnung;3156;365;3173;365;3199;365;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
1297;8406;Zürcherstrasse;EG/R;1939;189;5083;360;4909;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1298;8406;Zürcherstrasse;OG 1;NA;0;2097;134;5468;369;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1299;5035;Zürcherstrasse;NA;27;92;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;0;NA;NA
